skid	name	annotations	FBbt_id	FBbt_name	subject_id	subject_name
23503	neuron 23504	left T1 leg nerve (76667), sensory neuron (9131), intersegmental (88622), LINKED NEURON - copy of skeleton id 391065 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (391082), possible nonoblique campaniform sensillum (229103), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_0010288t	neuron 23504 (FANC:514242)
22533	neuron 22534	left T1 leg nerve (76667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 386297 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (386310), possible nonoblique campaniform sensillum (229103), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001027yb	neuron 22534 (FANC:510294)
22582	neuron 22583	left T1 leg nerve (76667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 386401 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (386413), possible nonoblique campaniform sensillum (229103), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001027yi	neuron 22583 (FANC:510392)
22619	neuron 22620	left T1 leg nerve (76667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 386574 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (386586), possible nonoblique campaniform sensillum (229103), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001027yn	neuron 22620 (FANC:510482)
26841	neuron 26842	left T1 leg nerve (76667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 387824 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (387836), possible nonoblique campaniform sensillum (229103), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001027zi	neuron 26842 (FANC:510893)
86243	neuron 86244	left T1 leg nerve (76667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 387859 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (387873), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001027zl	neuron 86244 (FANC:510932)
26883	neuron 26884	left T1 leg nerve (76667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 387993 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (388005), possible nonoblique campaniform sensillum (229103), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001027zu	neuron 26884 (FANC:511060)
318	neuron 319	left T1 leg nerve (76667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 388138 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (388161), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_0010280p	neuron 319 (FANC:511361)
346	neuron 347	left T1 leg nerve (76667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 388280 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (388292), ventral bifurcator (661980), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_0010281g	neuron 347 (FANC:511603)
22893	neuron 22894	left T1 leg nerve (76667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 388325 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (388337), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_0010281m	neuron 22894 (FANC:511684)
101067	neuron 101068	left T1 leg nerve (76667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 389749 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (389761), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_0010285r	neuron 101068 (FANC:513165)
101187	neuron 101188	left T1 leg nerve (76667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 390592 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (390604), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_0010287k	neuron 101188 (FANC:513791)
25562	neuron 25563	left T1 leg nerve (76667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 391140 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (391157), ventral bifurcator (661980), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_0010288z	neuron 25563 (FANC:514327)
23991	neuron 23992	left T1 leg nerve (76667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 392943 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (392955), possible nonoblique campaniform sensillum (229103), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001028d3	neuron 23992 (FANC:516145)
101863	neuron 101864	left T1 leg nerve (76667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 393204 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (393216), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001028dm	neuron 101864 (FANC:516397)
26198	neuron 26199	left T1 leg nerve (76667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 393639 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (393651), possible nonoblique campaniform sensillum (229103), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001028eq	neuron 26199 (FANC:517093)
26417	neuron 26418	left T1 leg nerve (76667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 394379 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (394391), possible nonoblique campaniform sensillum (229103), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001028g1	neuron 26418 (FANC:517717)
51197	neuron 51198	left T1 leg nerve (76667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 394751 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (394763), possible nonoblique campaniform sensillum (229103), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001028gz	neuron 51198 (FANC:518131)
23321	neuron 23322	left T1 leg nerve (76667), sensory neuron (9131), possible campaniform sensillum (80696), LINKED NEURON - copy of skeleton id 390438 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (390451), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_0010286x	neuron 23322 (FANC:513620)
101010	neuron 101011	left T1 leg nerve (76667), sensory neuron (9131), possible chordotonal neuron (228540), LINKED NEURON - copy of skeleton id 389541 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (389556), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_0010285d	neuron 101011 (FANC:512991)
23932	neuron 23933	left T1 leg nerve (76667), sensory neuron (9131), possible nonoblique campaniform sensillum (229103), LINKED NEURON - copy of skeleton id 392758 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (392773), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001028ci	neuron 23933 (FANC:515860)
24738	neuron 24739	left T1 leg nerve (76667), sensory neuron (9131), possible stretch receptor (229710), LINKED NEURON - copy of skeleton id 387445 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (387461), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001027z3	neuron 24739 (FANC:510688)
22796	neuron 22797	left T1 leg nerve (76667), sensory neuron (9131), possible stretch receptor (229710), LINKED NEURON - copy of skeleton id 388007 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (388020), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001027zw	neuron 22797 (FANC:511084)
23700	neuron 23701	left T1 leg nerve (76667), sensory neuron (9131), possible stretch receptor (229710), LINKED NEURON - copy of skeleton id 391829 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (391845), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001028aq	neuron 23701 (FANC:515018)
22540	neuron 22541	left T1 posterior edge (27446), sensory neuron (9131), left T1 leg nerve (76667), LINKED NEURON - copy of skeleton id 386312 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (386327), possible nonoblique campaniform sensillum (229103), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001027yc	neuron 22541 (FANC:510306)
26382	neuron 26383	left T1 posterior edge (27446), sensory neuron (9131), left T1 leg nerve (76667), possible hair plate (20947), LINKED NEURON - copy of skeleton id 394299 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (394314), T1 leg sensory neuron unclassified subtype (669956), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001028fw	neuron 26383 (FANC:517650)
75907	neuron 75908	left T2 leg nerve (78667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 386621 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (386634), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001027yq	neuron 75908 (FANC:510520)
78941	neuron 78942	left T2 leg nerve (78667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 391638 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (391653), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001028a9	neuron 78942 (FANC:514796)
78948	neuron 78949	left T2 leg nerve (78667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 391685 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (391697), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001028ac	neuron 78949 (FANC:514832)
78955	neuron 78956	left T2 leg nerve (78667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 391699 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (391711), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001028ae	neuron 78956 (FANC:514855)
78962	neuron 78963	left T2 leg nerve (78667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 391742 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (391754), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001028ai	neuron 78963 (FANC:514904)
78972	neuron 78973	left T2 leg nerve (78667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 391785 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (391797), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001028am	neuron 78973 (FANC:514952)
70979	neuron 70980	left T2 leg nerve (78667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 392582 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (392595), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001028c5	neuron 70980 (FANC:515694)
107377	neuron 107378	left T3 leg nerve (80322), possible campaniform sensillum (80696), sensory neuron (9131), LINKED NEURON - copy of skeleton id 390774 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (390787), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_0010287v	neuron 107378 (FANC:513933)
81458	neuron 81459	left T3 leg nerve (80322), sensory neuron (9131), intersegmental (88622), possible campaniform sensillum (80696), LINKED NEURON - copy of skeleton id 393532 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (393546), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001028ef	neuron 81459 (FANC:516952)
189462	neuron 189463	left T3 leg nerve (80322), sensory neuron (9131), LINKED NEURON - copy of skeleton id 391382 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (391395), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_0010289s	neuron 189463 (FANC:514581)
71219	neuron 71220	neuron (48247), right anterior dorsal mesothoracic nerve (76121), sensory neuron (9131), LINKED NEURON - copy of skeleton id 386707 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (386721), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001028eg	neuron 71220 (FANC:516965)
6105	neuron 6106	neuron (48247), right T1 leg nerve (76710), sensory neuron (9131), LINKED NEURON - copy of skeleton id 394703 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (394718), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001028gu	neuron 6106 (FANC:518067)
80794	neuron 80795	possible campaniform sensillum (80696), left T2 leg nerve (78667), sensory neuron (9131), LINKED NEURON - copy of skeleton id 390869 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (390883), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_0010288a	neuron 80795 (FANC:513996)
81115	neuron 81116	possible campaniform sensillum (80696), left T3 leg nerve (80322), sensory neuron (9131), intersegmental (88622), LINKED NEURON - copy of skeleton id 392087 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (392102), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001028b7	neuron 81116 (FANC:515243)
81154	neuron 81155	possible campaniform sensillum (80696), left T3 leg nerve (80322), sensory neuron (9131), intersegmental (88622), LINKED NEURON - copy of skeleton id 392346 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (392361), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001027k7	neuron 81155 (FANC:492351)
80741	neuron 80742	possible campaniform sensillum (80696), right T3 leg nerve (80324), sensory neuron (9131), intersegmental (88622), LINKED NEURON - copy of skeleton id 390742 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (390757), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_0010287s	neuron 80742 (FANC:513895)
81211	neuron 81212	possible campaniform sensillum (80696), right T3 leg nerve (80324), sensory neuron (9131), intersegmental (88622), LINKED NEURON - copy of skeleton id 392532 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (392546), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058244	adult sensory neuron	VFB_001028c1	neuron 81212 (FANC:515643)
