skid	name	annotations	FBbt_id	FBbt_name	VFB_id	VFB_name
664331	neuron 123056 - elastic transform	neck chordotonal neuron (547864), skeleton (492337), sensory neuron (492331), left T1 chordotonal nerve (547867), LINKED NEURON - elastic transformation of skeleton id 123055 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (664341), UPDATED FROM LINKED NEURON - 2020-08-15 11:51 PM (663953), tracing from electron microscopy (546593), chordotonal neuron (510846), UPDATED FROM LINKED NEURON - 2020-08-19 02:45 PM (669077), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00053163	adult prosternal chordotonal organ neuron	VFB_0010291x	neuron 123056 (FANC:664331)
547806	neck chordotonal neuron - left - R43C10 MCFO D4	tracing from light microscopy (541566), source: https://gen1mcfo.janelia.org/cgi-bin/view_gen1mcfo_imagery.cgi?line=R43C10 (541788), template registration: 200705 elastix 8spacing_100bendingweight_4pts (546544), labeling method: R43C10-Gal4, MCFO (546538), sensory neuron (492331), sample identifier: 20190205_63_D4 red channel (546540), neck chordotonal neuron (547864), left T1 chordotonal nerve (547867), chordotonal neuron (510846), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00053163	adult prosternal chordotonal organ neuron	VFB_001028kd	neck chordotonal neuron - left - R43C10 MCFO D4 (FANC:547806)
547789	neck chordotonal neuron - right - R43C10 MCFO D4	tracing from light microscopy (541566), source: https://gen1mcfo.janelia.org/cgi-bin/view_gen1mcfo_imagery.cgi?line=R43C10 (541788), template registration: 200705 elastix 8spacing_100bendingweight_4pts (546544), labeling method: R43C10-Gal4, MCFO (546538), sensory neuron (492331), sample identifier: 20190205_63_D4 red channel (546540), neck chordotonal neuron (547864), right T1 chordotonal nerve (547908), chordotonal neuron (510846), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00053163	adult prosternal chordotonal organ neuron	VFB_001028ka	neck chordotonal neuron - right - R43C10 MCFO D4 (FANC:547789)
516721	neuron 9772 - elastic transform	assigned to jms (516901), left T1 dorsal nerve (492416), left T1 accessory nerve (493029), left soma (492419), posterior soma (492822), T1 multinerve neuron (515129), efferent neuron (511709), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 9771 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (516911), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:21 PM (659060), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049555	adult prothoracic multinerve neuron	VFB_001028eb	neuron 9772 (FANC:516721)
517296	neuron 9873 - elastic transform	T1 multinerve neuron (515129), efferent neuron (511709), posterior soma (492822), left soma (492419), left T1 dorsal nerve (492416), left T1 accessory nerve (493029), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 9872 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (517311), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:24 PM (659564), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049555	adult prothoracic multinerve neuron	VFB_001028f5	neuron 9873 (FANC:517296)
624823	neuron 11440 - elastic transform - flipped	T1 multinerve neuron (515129), efferent neuron (511709), right T1 dorsal nerve (492511), posterior soma (492822), right soma (492400), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 11439 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (624838), UPDATED FROM LINKED NEURON - 2020-07-24 01:22 PM (624821), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:15 PM (658586), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049555	adult prothoracic multinerve neuron	VFB_001028zz	neuron 11440 - flipped (FANC:624823)
624805	neuron 11698 - elastic transform - flipped	T1 multinerve neuron (515129), efferent neuron (511709), right T1 dorsal nerve (492511), posterior soma (492822), right soma (492400), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 11697 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (624819), UPDATED FROM LINKED NEURON - 2020-07-24 01:22 PM (624821), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:19 PM (658947), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049555	adult prothoracic multinerve neuron	VFB_001028zy	neuron 11698 - flipped (FANC:624805)
515119	neuron 11440 - elastic transform	T1 multinerve neuron (515129), efferent neuron (511709), right T1 dorsal nerve (492511), skeleton (492337), posterior soma (492822), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 11439 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (515136), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:15 PM (658586), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049555	adult prothoracic multinerve neuron	VFB_001028ay	neuron 11440 (FANC:515119)
516098	neuron 11698 - elastic transform	T1 multinerve neuron (515129), efferent neuron (511709), right T1 dorsal nerve (492511), skeleton (492337), posterior soma (492822), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 11697 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (516113), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:19 PM (658947), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049555	adult prothoracic multinerve neuron	VFB_001028d0	neuron 11698 (FANC:516098)
514242	neuron 23504 - elastic transform	intersegmental (492329), sensory neuron (492331), left T1 leg nerve (493342), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 23503 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (514255), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:12 PM (654912), possible nonoblique campaniform sensillum (515865), T1 leg sensory neuron unclassified subtype (669895), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00058244	adult sensory neuron	VFB_0010288t	neuron 23504 (FANC:514242)
492351	neuron 81155 - elastic transform	intersegmental (492329), sensory neuron (492331), left T3 leg nerve (492333), possible campaniform sensillum (492335), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 81154 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492361), UPDATED FROM LINKED NEURON - 2020-06-26 01:37 AM (492363), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:41 PM (655991), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00058244	adult sensory neuron	VFB_001027k7	neuron 81155 (FANC:492351)
515243	neuron 81116 - elastic transform	intersegmental (492329), sensory neuron (492331), left T3 leg nerve (492333), skeleton (492337), possible campaniform sensillum (492335), LINKED NEURON - elastic transformation of skeleton id 81115 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (515253), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:40 PM (655928), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00058244	adult sensory neuron	VFB_001028b7	neuron 81116 (FANC:515243)
515643	neuron 81212 - elastic transform	intersegmental (492329), sensory neuron (492331), skeleton (492337), right T3 leg nerve (493572), possible campaniform sensillum (492335), LINKED NEURON - elastic transformation of skeleton id 81211 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (515653), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:41 PM (655991), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00058244	adult sensory neuron	VFB_001028c1	neuron 81212 (FANC:515643)
517595	neuron 71422 - elastic transform	left anterior dorsal mesothoracic nerve (498080), sensory neuron (492331), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 71421 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (517603), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:46 PM (656251), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00058244	adult sensory neuron	VFB_001028fs	neuron 71422 (FANC:517595)
517983	neuron 71596 - elastic transform	left anterior dorsal mesothoracic nerve (498080), sensory neuron (492331), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 71595 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (517991), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:47 PM (656316), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00058244	adult sensory neuron	VFB_001028gn	neuron 71596 (FANC:517983)
517892	neuron 42903 - elastic transform	left anterior dorsal mesothoracic nerve (498080), skeleton (492337), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 42902 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (517900), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:46 PM (656251), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00058244	adult sensory neuron	VFB_001028gf	neuron 42903 (FANC:517892)
517903	neuron 42907 - elastic transform	left anterior dorsal mesothoracic nerve (498080), skeleton (492337), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 42906 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (517911), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:46 PM (656251), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00058244	adult sensory neuron	VFB_001028gg	neuron 42907 (FANC:517903)
517926	neuron 42911 - elastic transform	left anterior dorsal mesothoracic nerve (498080), skeleton (492337), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 42910 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (517934), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:47 PM (656316), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00058244	adult sensory neuron	VFB_001028gi	neuron 42911 (FANC:517926)
517949	neuron 42915 - elastic transform	left anterior dorsal mesothoracic nerve (498080), skeleton (492337), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 42914 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (517957), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:47 PM (656316), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00058244	adult sensory neuron	VFB_001028gk	neuron 42915 (FANC:517949)
517960	neuron 42919 - elastic transform	left anterior dorsal mesothoracic nerve (498080), skeleton (492337), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 42918 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (517968), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:47 PM (656316), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00058244	adult sensory neuron	VFB_001028gl	neuron 42919 (FANC:517960)
517994	neuron 42929 - elastic transform	left anterior dorsal mesothoracic nerve (498080), skeleton (492337), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 42928 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (518002), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:47 PM (656316), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00058244	adult sensory neuron	VFB_001028go	neuron 42929 (FANC:517994)
512029	neuron 70059 - elastic transform	left anterior dorsal mesothoracic nerve (498080), skeleton (492337), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 70058 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512037), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:33 PM (655520), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00058244	adult sensory neuron	VFB_0010282l	neuron 70059 (FANC:512029)
510920	neuron 14562 - elastic transform	left prosternal nerve (510925), skeleton (492337), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 14561 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (510929), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:32 PM (655470), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00058244	adult sensory neuron	VFB_001027zk	neuron 14562 (FANC:510920)
511825	neuron 14721 - elastic transform	left prosternal nerve (510925), skeleton (492337), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 14720 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (511833), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:33 PM (655520), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00058244	adult sensory neuron	VFB_0010281w	neuron 14721 (FANC:511825)
512356	neuron 14821 - elastic transform	left prosternal nerve (510925), skeleton (492337), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 14820 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512364), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:33 PM (655520), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00058244	adult sensory neuron	VFB_0010283i	neuron 14821 (FANC:512356)
512810	neuron 14906 - elastic transform	left T1 dorsal nerve (492416), skeleton (492337), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 14905 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512820), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:33 PM (655520), ventrally projecting dorsal nerve sensory neuron (670255), sensory neuron unclassified subtype (670261), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00058244	adult sensory neuron	VFB_0010284p	neuron 14906 (FANC:512810)
513517	neuron 15099 - elastic transform	left T1 dorsal nerve (492416), skeleton (492337), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 15098 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (513526), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:35 PM (655617), ventrally projecting dorsal nerve sensory neuron (670255), sensory neuron unclassified subtype (670261), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00058244	adult sensory neuron	VFB_0010286p	neuron 15099 (FANC:513517)
