skid	name	paper_id	paper_name	annotations	FBbt_id	FBbt_name
602569	neuron 82116	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Figure: Kuan, Phelps et al. 2020 Nat Neuro - Figure 3c (601843), Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dorsal nerve (602539), thorax-coxa joint (602301), CoHP3 (602542), hair plate (602306), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82115 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723076)	FBbt:00058082	mechanosensory neuron of prothoracic coxal hair plate CoHP3
602586	neuron 141511	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103491 (602594), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 141510 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723078),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
602602	muscle 94409	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 4 (601929), anterior tibia reductor muscle fiber (601931), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94408 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723080)	FBbt:00058109	tibial reductor muscle cell
602615	neuron 82123	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Figure: Kuan, Phelps et al. 2020 Nat Neuro - Figure 3c (601843), Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dorsal nerve (602539), thorax-coxa joint (602301), CoHP3 (602542), hair plate (602306), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82122 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723082)	FBbt:00058082	mechanosensory neuron of prothoracic coxal hair plate CoHP3
602632	muscle 94415	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 4 (601929), anterior tibia reductor muscle fiber (601931), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94414 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723084)	FBbt:00058109	tibial reductor muscle cell
602645	muscle 94421	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 6 (602022), posterior tibia reductor muscle fiber (602024), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94420 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723086)	FBbt:00058109	tibial reductor muscle cell
602658	neuron 82135	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Figure: Kuan, Phelps et al. 2020 Nat Neuro - Figure 3c (601843), Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), accessory nerve (602667), thorax-coxa joint (602301), CoHP4 (602670), hair plate (602306), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82134 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723088)	FBbt:00058083	mechanosensory neuron of prothoracic coxal hair plate CoHP4
602679	muscle 94427	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 6 (602022), posterior tibia reductor muscle fiber (602024), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94426 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723090)	FBbt:00058109	tibial reductor muscle cell
602692	neuron 141532	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103394 (602700), neuron 95572 (602702), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 141531 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723092),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
602710	neuron 82141	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Figure: Kuan, Phelps et al. 2020 Nat Neuro - Figure 3c (601843), Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), accessory nerve (602667), thorax-coxa joint (602301), CoHP4 (602670), hair plate (602306), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82140 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723094)	FBbt:00058083	mechanosensory neuron of prothoracic coxal hair plate CoHP4
602729	neuron 73952	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), split hair receptor (602739), TrHP7 (602741), coxa-trochanter joint (602743), sensory neuron (601744), hair plate (602306), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 73951 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723096)	FBbt:00052571	mechanosensory neuron of prothoracic trochanter hair plate TrHP7
602752	muscle 94434	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 6 (602022), posterior tibia reductor muscle fiber (602024), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94433 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723098)	FBbt:00058109	tibial reductor muscle cell
602765	neuron 82147	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Figure: Kuan, Phelps et al. 2020 Nat Neuro - Figure 3c (601843), Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), accessory nerve (602667), thorax-coxa joint (602301), CoHP4 (602670), hair plate (602306), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82146 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723100)	FBbt:00058083	mechanosensory neuron of prothoracic coxal hair plate CoHP4
602784	muscle 94440	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femur muscle 6 (602022), posterior tibia reductor muscle fiber (602024), femoral muscle fiber (601796), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94439 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723102)	FBbt:00058109	tibial reductor muscle cell
602797	neuron 82154	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), coxal bristle (602802), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82153 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723104)	FBbt:00052595	prothoracic coxal bristle sensory neuron
602810	femoral stretch receptor	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femoral stretch receptor (602816), sensory neuron (601744), main leg nerve (601848), minor sensory neuron type (602820), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94446 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723106)	FBbt:00058094	stretch receptor neuron of prothoracic femur-tibia joint
602827	neuron 82160	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), coxal bristle (602802), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82159 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723108)	FBbt:00052595	prothoracic coxal bristle sensory neuron
602839	neuron 82166	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), coxal bristle (602802), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82165 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723110)	FBbt:00052595	prothoracic coxal bristle sensory neuron
602851	neuron 88315	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Figure: Kuan, Phelps et al. 2020 Nat Neuro - Figure 3c (601843), Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), thorax-coxa joint (602301), CoHP4 (602670), accessory nerve (602667), sensory neuron (601744), hair plate (602306), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 88314 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723112)	FBbt:00058083	mechanosensory neuron of prothoracic coxal hair plate CoHP4
602870	neuron 82172	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), leaves volume (602875), coxal bristle (602802), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82171 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723114)	FBbt:00052595	prothoracic coxal bristle sensory neuron
602884	neuron 96507	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), leaves volume (602875), trochanteral bristle (602890), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 96506 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723116)	FBbt:00052597	prothoracic trochanteral bristle sensory neuron
602898	neuron 82178	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), leaves volume (602875), coxal bristle (602802), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82177 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723118)	FBbt:00052595	prothoracic coxal bristle sensory neuron
602911	neuron 96514	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), leaves volume (602875), sensory neuron (601744), trochanteral bristle (602890), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 96513 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723120)	FBbt:00052597	prothoracic trochanteral bristle sensory neuron
602924	neuron 96521	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), leaves volume (602875), sensory neuron (601744), trochanteral bristle (602890), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 96520 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723122)	FBbt:00052597	prothoracic trochanteral bristle sensory neuron
602937	neuron 82190	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), trochanteral bristle (602890), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82189 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723124)	FBbt:00052597	prothoracic trochanteral bristle sensory neuron
602949	neuron 96528	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), leaves volume (602875), sensory neuron (601744), trochanteral bristle (602890), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 96527 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723126)	FBbt:00052597	prothoracic trochanteral bristle sensory neuron
602962	neuron 82196	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), trochanteral bristle (602890), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82195 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723128)	FBbt:00052597	prothoracic trochanteral bristle sensory neuron
602974	neuron 82202	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), trochanteral bristle (602890), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82201 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723130)	FBbt:00052597	prothoracic trochanteral bristle sensory neuron
602986	neuron 82208	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), coxal bristle (602802), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82207 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723132)	FBbt:00052595	prothoracic coxal bristle sensory neuron
602998	neuron 74024	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), TrHP7 (602741), coxa-trochanter joint (602743), sensory neuron (601744), hair plate (602306), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 74023 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723134)	FBbt:00052571	mechanosensory neuron of prothoracic trochanter hair plate TrHP7
603014	neuron 141609	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103420 (603022), neuron 95878 (603024), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 141608 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723136),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
603032	neuron 74033	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), TrHP7 (602741), coxa-trochanter joint (602743), sensory neuron (601744), hair plate (602306), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 74032 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723138)	FBbt:00052571	mechanosensory neuron of prothoracic trochanter hair plate TrHP7
603049	neuron 74059	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), TrHP6 (603058), hair plate (602306), coxa-trochanter joint (602743), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 74058 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723140)	FBbt:00052570	mechanosensory neuron of prothoracic trochanter hair plate TrHP6
603068	neuron 82253	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), coxal bristle (602802), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82252 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723142)	FBbt:00052595	prothoracic coxal bristle sensory neuron
603080	neuron 82259	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), coxal bristle (602802), leaves volume (602875), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82258 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723144)	FBbt:00052595	prothoracic coxal bristle sensory neuron
603093	neuron 82265	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), coxal bristle (602802), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82264 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723146)	FBbt:00052595	prothoracic coxal bristle sensory neuron
603105	neuron 74075	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), TrHP6 (603058), hair plate (602306), coxa-trochanter joint (602743), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 74074 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723148)	FBbt:00052570	mechanosensory neuron of prothoracic trochanter hair plate TrHP6
603122	neuron 82271	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), coxal bristle (602802), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82270 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723150)	FBbt:00052595	prothoracic coxal bristle sensory neuron
603134	neuron 82343	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), trochanteral campaniform sensillum (601853), TrCS3 (603144), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94562 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723152)	FBbt:00052574	mechanosensory neuron of prothoracic trochanter campaniform sensillum Sc3
