skid	name	paper_id	paper_name	annotations
493254	neuron 12425 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 8992 & 12425 (493262), right T1 leg nerve (493118), skeleton (492337), right soma (492400), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 12424 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493271), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:12 AM (646492), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493274	neuron 18572 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T2 leg motor neuron (492839), T2 leg motor neuron L12 bundle (493282), left-right homologs 42036 & 18572 (493284), right T2 leg nerve (493099), skeleton (492337), right soma (492400), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 18571 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493290), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:54 PM (656505), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493293	neuron 10385 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T1 leg motor neuron V3 bundle (492988), T1 leg motor neuron (492990), left T1 ventral nerve (493161), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 10384 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493310), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:12 AM (646492), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493314	neuron 18581 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T2 leg motor neuron (492839), T2 leg motor neuron L1 bundle (492841), right T2 leg nerve (493099), skeleton (492337), motor neuron (492396), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 18580 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493327), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:54 PM (656505), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493330	neuron 10393 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 10393 & 12767 (493340), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 10392 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493347), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:13 AM (646538), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493350	neuron 12442 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), leaves through damage (492994), motor neuron (492396), right soma (492400), skeleton (492337), right T1 leg nerve (493118), LINKED NEURON - elastic transformation of skeleton id 12441 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493366), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:13 AM (646538), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493369	neuron 18590 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T2 leg motor neuron (492839), T2 leg motor neuron L1 bundle (492841), right T2 leg nerve (493099), skeleton (492337), motor neuron (492396), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 18589 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493385), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:54 PM (656505), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493388	neuron 12451 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), right T1 leg nerve (493118), skeleton (492337), leaves through damage (492994), motor neuron (492396), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 12450 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493405), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:14 AM (646675), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493408	neuron 2212 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T1 leg motor neuron V4 bundle (493419), T1 leg motor neuron (492990), left-right homologs 10223 & 2212 (493422), right T1 ventral nerve (492997), skeleton (492337), right soma (492400), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 2211 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493428), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:14 AM (646675), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493431	neuron 10407 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 10407 & 12822 (493444), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 10406 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493450), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:14 AM (646675), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493453	neuron 2216 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T1 leg motor neuron A3 bundle (493459), T1 leg motor neuron (492990), left-right homologs 9888 & 2216 (493462), right T1 accessory nerve (493464), skeleton (492337), right soma (492400), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 2215 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493472), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:15 AM (646721), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493479	neuron 18599 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T2 leg motor neuron (492839), T2 leg motor neuron L1 bundle (492841), right T2 leg nerve (493099), skeleton (492337), motor neuron (492396), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 18598 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493492), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:54 PM (656505), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493495	neuron 2220 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T1 leg motor neuron A3 bundle (493459), T1 leg motor neuron (492990), left-right homologs 9878 & 2220 (493506), right T1 accessory nerve (493464), skeleton (492337), right soma (492400), leaves through damage (492994), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 2219 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493516), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:15 AM (646721), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493519	neuron 10414 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 10414 & 48239 (493532), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 10413 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493541), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:15 AM (646721), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493544	neuron 18608 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T2 leg motor neuron (492839), T2 leg motor neuron L1 bundle (492841), right T2 leg nerve (493099), skeleton (492337), motor neuron (492396), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 18607 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493557), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:54 PM (656505), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493560	neuron 99449 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	skeleton (492337), T3 leg motor neuron (492953), T3 leg motor neuron L15 bundle (493569), motor neuron (492396), right T3 leg nerve (493572), posterior soma (492822), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 112817 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493576), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:55 PM (656591), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493579	neuron 106676 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	skeleton (492337), T3 leg motor neuron (492953), T3 leg motor neuron L1 bundle (493588), left soma (492419), left T3 leg nerve (492333), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 106675 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493593), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:55 PM (656591), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493596	neuron 10424 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 10423 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493611), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), left-right homologs 10424 & 16223 (631147), UPDATED FROM LINKED NEURON - 2020-08-10 02:15 AM (646721), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493614	neuron 18617 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T2 leg motor neuron (492839), T2 leg motor neuron L1 bundle (492841), right T2 leg nerve (493099), skeleton (492337), motor neuron (492396), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 18616 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493626), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:55 PM (656591), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493629	neuron 69816 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T2 leg motor neuron (492839), T2 leg motor neuron L6 bundle (493063), left T2 leg nerve (492843), left soma (492419), motor neuron (492396), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 69815 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493642), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:55 PM (656591), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493645	neuron 2236 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T1 leg motor neuron D1 bundle (493653), left-right homologs 13031 & 2236 (493655), T1 leg motor neuron (492990), motor neuron (492396), right T1 dorsal nerve (492511), skeleton (492337), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 2235 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493663), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 02:37 AM (646766), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493666	neuron 106682 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	skeleton (492337), T3 leg motor neuron (492953), T3 leg motor neuron L18 bundle (493676), left T3 leg nerve (492333), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 106681 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493681), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:55 PM (656591), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493684	neuron 18623 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T2 leg motor neuron (492839), T2 leg motor neuron L1 bundle (492841), right T2 leg nerve (493099), skeleton (492337), motor neuron (492396), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 18622 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493696), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:55 PM (656591), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493703	neuron 99843 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	skeleton (492337), T3 leg motor neuron (492953), T3 leg motor neuron L1 bundle (493588), motor neuron (492396), right T3 leg nerve (493572), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 112831 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493716), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:55 PM (656591), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
493719	neuron 96449 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T3 leg motor neuron (492953), T3 leg motor neuron L1 bundle (493588), motor neuron (492396), skeleton (492337), left T3 leg nerve (492333), left soma (492419), LINKED NEURON - elastic transformation of skeleton id 96448 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (493732), UPDATED FROM LINKED NEURON - 2020-06-26 03:09 AM (492829), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:55 PM (656591), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
