skid	name	paper_id	paper_name	synonyms
14630424	CM4 s MEFcom 6 Right	21218996	Andrade et al. 2019	
14630736	CM4 s dor pos MEF 6 Right	21218996	Andrade et al. 2019	
14632529	CM4 s GC 3 Right	21218996	Andrade et al. 2019	
14644884	CM4 s dor pos com 1 Right	21218996	Andrade et al. 2019	
14684577	CM13 med s 2 Right	21218996	Andrade et al. 2019	
14720288	CPa s 3 Right	21218996	Andrade et al. 2019	
14720293	CPf s 2 Right	21218996	Andrade et al. 2019	
14720300	CPd s 3 Right	21218996	Andrade et al. 2019	
14724804	DALv23 s 1 Right	21218996	Andrade et al. 2019	
14727248	DALl1 s 1 Right	21218996	Andrade et al. 2019	
14749848	DALl1 s 4 Right	21218996	Andrade et al. 2019	
14751048	DALl1 s 2 Right	21218996	Andrade et al. 2019	
14751624	DALl1 s 3 Right	21218996	Andrade et al. 2019	
14761692	DALl1 10 d SU 	21218996	Andrade et al. 2019	
14786448	DALcl12 d s 8 Right	21218996	Andrade et al. 2019	
14786951	DALcl12 d s 11 Right	21218996	Andrade et al. 2019	
14787518	DALcl12 d s 10 Right	21218996	Andrade et al. 2019	
14788579	DALcl12 d s 7 Right	21218996	Andrade et al. 2019	
14797204	DALcl12 d s 3 Right	21218996	Andrade et al. 2019	
14819319	DALcm12 v s 1 Right	21218996	Andrade et al. 2019	
14821704	DALcm12 v s 7 Right	21218996	Andrade et al. 2019	
14822335	DALcm12 v s 5 Right	21218996	Andrade et al. 2019	
14822830	DALcm12 m s 2 Right	21218996	Andrade et al. 2019	
14847176	DALcm12 v s 2 Right	21218996	Andrade et al. 2019	
14848137	BAmd1 v s 3 Right	21218996	Andrade et al. 2019	
14849956	BAmd1 v s 1 Right	21218996	Andrade et al. 2019	
14851773	BAmd1 v s 2 Right	21218996	Andrade et al. 2019	
14877179	DAMd1 s 1 Right	21218996	Andrade et al. 2019	
14914072	CP23 v s 2 Right	21218996	Andrade et al. 2019	
14914087	CP23 v s 3 Right	21218996	Andrade et al. 2019	
14914097	BLP12 b s 2 Right	21218996	Andrade et al. 2019	
14914102	BLP34 b s 7 Right	21218996	Andrade et al. 2019	
14914112	BLP34 a s 9 Right	21218996	Andrade et al. 2019	
14914117	CP23 v s 4 Right	21218996	Andrade et al. 2019	
14914127	CPb s 2 Right	21218996	Andrade et al. 2019	
14914137	CPb s 5 Right	21218996	Andrade et al. 2019	
14914142	CP23 v s 7 Right	21218996	Andrade et al. 2019	
14914152	CPb s 1 Right	21218996	Andrade et al. 2019	
14914157	CPb s 3 Right	21218996	Andrade et al. 2019	
14914162	CPc s 1 Right -  Lose at gap	21218996	Andrade et al. 2019	
14973282	DPMl34 ant s 2 Left	21218996	Andrade et al. 2019	
14973287	DPMl34 ant s 1 Left	21218996	Andrade et al. 2019	
14973297	DPMl12 ant s 5 Left	21218996	Andrade et al. 2019	
14973302	DPMl12 pos s 4 Left	21218996	Andrade et al. 2019	
14973307	DPLc ant lat s 3 Left	21218996	Andrade et al. 2019	
14973312	DPLc ant lat s 2 Left	21218996	Andrade et al. 2019	
14973317	DPLc ant lat s 4 Left	21218996	Andrade et al. 2019	
14973453	DPMl34 pos s 1 Left	21218996	Andrade et al. 2019	
14976461	DPLc ant lat s 6 Left	21218996	Andrade et al. 2019	
14976953	DPLc ant lat s 1 Left	21218996	Andrade et al. 2019	
14977871	DPMl12 ant s 7 Left	21218996	Andrade et al. 2019	
14977878	DPMl12 ant s 2 Left	21218996	Andrade et al. 2019	
14977890	DPMl12 ant s 1 Left	21218996	Andrade et al. 2019	
14979933	DPLc ant lat s 5 Left	21218996	Andrade et al. 2019	
14981042	DPMl12 pos s 5 Left	21218996	Andrade et al. 2019	
14981280	DPLc s Left	21218996	Andrade et al. 2019	
14981285	DPLc post med s 4 Left	21218996	Andrade et al. 2019	
15077059	DPMl12 ant s 3 Left	21218996	Andrade et al. 2019	
15078580	DALd s 5 Left	21218996	Andrade et al. 2019	
15078585	DALd s 6 Left	21218996	Andrade et al. 2019	
15078590	DALcl12 d s 1 Left	21218996	Andrade et al. 2019	
15078595	DALcl12 d s 9 Left	21218996	Andrade et al. 2019	
15078600	DALcm12 v s 7 Left	21218996	Andrade et al. 2019	
15078624	DALcm12 v s Left	21218996	Andrade et al. 2019	
15078629	DALcm12 v s 1 Left	21218996	Andrade et al. 2019	
15078634	DALcm12 v s 3 Left	21218996	Andrade et al. 2019	
15078639	BAmd1 d s 3 Left	21218996	Andrade et al. 2019	
15078644	DALcm12 v s 4 Left	21218996	Andrade et al. 2019	
15078649	DALcm12 v s 5 Left	21218996	Andrade et al. 2019	
15078654	DALcm12 v s 7 Left	21218996	Andrade et al. 2019	
15078659	DALcm12 v s 2 Left	21218996	Andrade et al. 2019	
15078682	BAmd1 v s 2 Left	21218996	Andrade et al. 2019	
15078687	BAmd1 v s 4 Left	21218996	Andrade et al. 2019	
15078692	BAmv12 dor s 1 Left 	21218996	Andrade et al. 2019	
15078697	BAmv12 dor s 6 Left	21218996	Andrade et al. 2019	
15078705	DALcm12 v s 6 Left	21218996	Andrade et al. 2019	
15079785	CPb s 3 Left	21218996	Andrade et al. 2019	
15119833	DALd s 4 Left	21218996	Andrade et al. 2019	
15130939	BLDd s 5 Left	21218996	Andrade et al. 2019	
15131659	BLDd s 4 Left	21218996	Andrade et al. 2019	
15139341	BAmd1 d s 2 Left	21218996	Andrade et al. 2019	
15139746	BAmv12 dor s 4 Left	21218996	Andrade et al. 2019	
15140015	BAmv12 dor s 5 Left	21218996	Andrade et al. 2019	
15140301	BAmv12 dor s 3 Left	21218996	Andrade et al. 2019	
15152956	DALd s 7 Right	21218996	Andrade et al. 2019	
15153709	DALd s 8 Right	21218996	Andrade et al. 2019	
15387603	CPe s 2 Left	21218996	Andrade et al. 2019	
15541956	BAmd1 d s 1 Left	21218996	Andrade et al. 2019	
15582537	CPe s 1 Right	21218996	Andrade et al. 2019	
15583282	CPe s 1 Left	21218996	Andrade et al. 2019	
15674294	BAlp4 s 1 Right	21218996	Andrade et al. 2019	
15732515	BAmv12 ven s 2 Right	21218996	Andrade et al. 2019	
15732533	BAmv12 int s 6 Right	21218996	Andrade et al. 2019	
15825481	DPLc post lat ant s 3 Left	21218996	Andrade et al. 2019	
15825924	DPLc post lat s 4 Left	21218996	Andrade et al. 2019	
15867651	DPLc post lat ant s 2 Left	21218996	Andrade et al. 2019	
15868439	DPLc post lat ant s 4 Left	21218996	Andrade et al. 2019	
16014372	BLD x 3 Left	21218996	Andrade et al. 2019	
16046580	BLVa12 b s 1 Left	21218996	Andrade et al. 2019	
16318947	BAmas12 ven s 5 Right	21218996	Andrade et al. 2019	
16461910	BAlc post s 6 Left	21218996	Andrade et al. 2019	
16491111	DPLc5 s 4 Left	21218996	Andrade et al. 2019	
16544689	BAmv12 int s 7 Left	21218996	Andrade et al. 2019	
16544695	BAmv12 int s 2 Left	21218996	Andrade et al. 2019	
16544705	BAmv12 ven s 1 Left	21218996	Andrade et al. 2019	
16547306	BAmv12 ven s 3 Left	21218996	Andrade et al. 2019	
16645923	DPLl p s 4 Left	21218996	Andrade et al. 2019	
16698716	BLAv12 pos s 2 Right	21218996	Andrade et al. 2019	
16698830	BLAv12 pos s 1 right	21218996	Andrade et al. 2019	
16784307	CP23 v s 8 Right	21218996	Andrade et al. 2019	
16938723	CM4 s ppFB 8 Left	21218996	Andrade et al. 2019	
16950391	DALd s 3 Right	21218996	Andrade et al. 2019	
16950404	DALd s 4 Right	21218996	Andrade et al. 2019	
16950736	DALd s 1 Right	21218996	Andrade et al. 2019	
16952654	DALd s 3 Left	21218996	Andrade et al. 2019	
17022787	DALd s 2 Right	21218996	Andrade et al. 2019	
17048093	Neuron 17048094 immature	21218996	Andrade et al. 2019	
17048338	SU neuron s 17048339	21218996	Andrade et al. 2019	
17102148	DALcl12 d s 8 Left	21218996	Andrade et al. 2019	
17102418	DALcl12 d s 7 Left	21218996	Andrade et al. 2019	
17102547	DALcl12 d s 6 Left	21218996	Andrade et al. 2019	
17102618	DALcl12 d s 5 Left	21218996	Andrade et al. 2019	
17102687	DALcl12 d s 4 Left	21218996	Andrade et al. 2019	
17102750	DALcl12 d s 3 Left	21218996	Andrade et al. 2019	
17102765	DALcl12 v s 3 Left	21218996	Andrade et al. 2019	
17102874	DALcl12 v s 2 Left	21218996	Andrade et al. 2019	
17102940	DALcl12 d s 10 Left	21218996	Andrade et al. 2019	
17102996	DALcl12 d s 2 Left	21218996	Andrade et al. 2019	
17110221	DALcl12 v s 1 Left	21218996	Andrade et al. 2019	
17114027	BLVa12 a s 1 Left	21218996	Andrade et al. 2019	
17192980	CP1v a s 2 Left	21218996	Andrade et al. 2019	
17193070	CP1v a s 1 Left	21218996	Andrade et al. 2019	
17343664	CM13 med s 8 Left	21218996	Andrade et al. 2019	
17352424	BLP12 a s 1 Right	21218996	Andrade et al. 2019	
17352429	BLP12 a s 2 Right	21218996	Andrade et al. 2019	
17352444	BLP12 a s 3 Right	21218996	Andrade et al. 2019	
17352452	BLP12 b s 5 Right	21218996	Andrade et al. 2019	
17352476	DPMpl12 s 2 loSM Right	21218996	Andrade et al. 2019	
17354423	DPMl12 ant s 6 Left	21218996	Andrade et al. 2019	
17355495	CPb s 1 Left	21218996	Andrade et al. 2019	
17355884	BAla34 s 4 Right	21218996	Andrade et al. 2019	
17355888	BAla34 s 3 Right	21218996	Andrade et al. 2019	
17356020	BAla34 s 1 Right	21218996	Andrade et al. 2019	
17360026	DPLal1-3 s 4 Left	21218996	Andrade et al. 2019	
17361570	BLAv12 ant s 1 Right	21218996	Andrade et al. 2019	
17370898	BLP12 b s 1 Right	21218996	Andrade et al. 2019	
17371133	BLP12 b s 3 Right	21218996	Andrade et al. 2019	
17371213	BLP12 b s 4 Right	21218996	Andrade et al. 2019	
17371245	BLP12 a s 4 Right	21218996	Andrade et al. 2019	
17371295	BLP12 a s 5 Right	21218996	Andrade et al. 2019	
17371351	BLP12 a s 6 Right	21218996	Andrade et al. 2019	
17371530	BLP12 a s 10 Right	21218996	Andrade et al. 2019	
17371651	BLP12 a s 8 Right	21218996	Andrade et al. 2019	
17371662	BLP12 a s 9 Right	21218996	Andrade et al. 2019	
17372181	BLP12 a s 7 Right	21218996	Andrade et al. 2019	
17372894	BLP34 a s 3 Right	21218996	Andrade et al. 2019	
17376806	TR BAlv s 3 Right	21218996	Andrade et al. 2019	
17376829	TR BAlv s 1 Right	21218996	Andrade et al. 2019	
17376835	TR BAlv s 6 Right	21218996	Andrade et al. 2019	
17376845	TR BAlv s 2 Right	21218996	Andrade et al. 2019	
17376857	TR BAlv s 5 Right	21218996	Andrade et al. 2019	
17377722	DALl1 s 7 Right	21218996	Andrade et al. 2019	
17377891	BLVa12 a s 1 Right	21218996	Andrade et al. 2019	
17378469	DPLal1-3 s 2 Right	21218996	Andrade et al. 2019	
17378530	BLVa34 b s 1 Right	21218996	Andrade et al. 2019	
17378636	DPMl12 pos s 1 Right	21218996	Andrade et al. 2019	
17378746	DPLc ant lat s 1 Right	21218996	Andrade et al. 2019	
17379121	BLAv12 ant s 2 Right	21218996	Andrade et al. 2019	
17379283	CM4-dm Tiny a right; CM4 dor med_r; CM4 dor ant 5	21218996	Andrade et al. 2019	
17380013	BLVp2 s 1 Right	21218996	Andrade et al. 2019	
17380192	BLVp2 s 3 Right	21218996	Andrade et al. 2019	
17380214	BLVp2 s 4 Right	21218996	Andrade et al. 2019	
17380245	BLVp2 s 2 Right	21218996	Andrade et al. 2019	
17380305	CP23 v s 5 Right	21218996	Andrade et al. 2019	
17383068	BLP34 a s 5 Right	21218996	Andrade et al. 2019	
17390677	BLVa t s 5 Right	21218996	Andrade et al. 2019	
17390746	BLVa t s 4 Right	21218996	Andrade et al. 2019	
17390766	BLVa t s 1 Right	21218996	Andrade et al. 2019	
17390827	BLVa t s 2 Right	21218996	Andrade et al. 2019	
17390884	BLVa t s 3 Right (Lost to Gap)	21218996	Andrade et al. 2019	
17436919	CP23 v s 1 Right	21218996	Andrade et al. 2019	
17437048	CPc s 2 Right- Lost at Gap	21218996	Andrade et al. 2019	
17470004	DPMpm1 s 1 Left	21218996	Andrade et al. 2019	
17472091	CPe s NB 1 Left	21218996	Andrade et al. 2019	
17472365	BAmd1 v s 1 Left	21218996	Andrade et al. 2019	
17475177	DPMm1 s Left	21218996	Andrade et al. 2019	
17486011	DALcm12 m s 1 Left	21218996	Andrade et al. 2019	
17519292	BLDd s 1 Right	21218996	Andrade et al. 2019	
17519416	BLDd s 2 Right	21218996	Andrade et al. 2019	
17519537	BLDd s 3 Right	21218996	Andrade et al. 2019	
17523403	DPLl p s 2 Right	21218996	Andrade et al. 2019	
17544220	BLAvm ant s 1 Right	21218996	Andrade et al. 2019	
17544238	BLAvm ant s 2 Right	21218996	Andrade et al. 2019	
17544280	BLAvm ant s 3 Right	21218996	Andrade et al. 2019	
17544312	BLAvm ant s 4 Right	21218996	Andrade et al. 2019	
17544330	BLAvm ant s 5 Right	21218996	Andrade et al. 2019	
17545164	BAlp post s 2 Right	21218996	Andrade et al. 2019	
17545179	BAlp post s 3 Right	21218996	Andrade et al. 2019	
17545195	BAlp post s 4 Right	21218996	Andrade et al. 2019	
17545203	BAlp ant s 1 Right	21218996	Andrade et al. 2019	
17545221	BAlp ant s 2 Right	21218996	Andrade et al. 2019	
17545234	BAlp ant s 3 Right	21218996	Andrade et al. 2019	
17545271	BAlp ant s 4 Right	21218996	Andrade et al. 2019	
17545296	BAlp ant s 5 Right	21218996	Andrade et al. 2019	
17545744	BAlc post s 6 Right	21218996	Andrade et al. 2019	
17545755	BAlc post s 8 Right	21218996	Andrade et al. 2019	
17545766	BAlc post s 5 Right	21218996	Andrade et al. 2019	
17545782	BAlc post s 2 Right	21218996	Andrade et al. 2019	
17545795	BAlc post s 4 Right	21218996	Andrade et al. 2019	
17545806	BAlc post s 3 Right	21218996	Andrade et al. 2019	
17545868	BAlc post s 7 Right (sp)	21218996	Andrade et al. 2019	
17545878	BAlc post s NB 1 Right 	21218996	Andrade et al. 2019	
17545905	BAlc post s 1 Right	21218996	Andrade et al. 2019	
17546995	BAla34 s 5 Right	21218996	Andrade et al. 2019	
17547011	BAla34 s 6 Right	21218996	Andrade et al. 2019	
17555058	BAmv12 int s 2 Right	21218996	Andrade et al. 2019	
17557183	DPLd s 7 Right	21218996	Andrade et al. 2019	
17557234	DPLd s 6 Right	21218996	Andrade et al. 2019	
17560205	DPLc5 s 1 Right	21218996	Andrade et al. 2019	
17560221	DPLc5 s 3 Right	21218996	Andrade et al. 2019	
17560864	DPLc post med s 1 Right	21218996	Andrade et al. 2019	
17560904	DPLc post med s 2 Right	21218996	Andrade et al. 2019	
17562001	DPLc post lat ant s 2 Right	21218996	Andrade et al. 2019	
17562037	DPLc post lat ant s 5 Right	21218996	Andrade et al. 2019	
17562074	DPLc post lat ant s 3 Right	21218996	Andrade et al. 2019	
17562098	DPLc post lat ant s 4 Right	21218996	Andrade et al. 2019	
17562172	BLAd dor med nb 1	21218996	Andrade et al. 2019	
17583465	BLAl s 4 Right	21218996	Andrade et al. 2019	
17588631	DPLc post med s 3 Right	21218996	Andrade et al. 2019	
17629147	BAlp ant s 6 Right	21218996	Andrade et al. 2019	
17629156	BAlp ant s 7 Right	21218996	Andrade et al. 2019	
17629170	BAlp ant s 8 Right	21218996	Andrade et al. 2019	
17634397	BAlv s 1 Right	21218996	Andrade et al. 2019	
17634407	BAlv s 2 Right	21218996	Andrade et al. 2019	
17634436	TR BAlv s 7 Right	21218996	Andrade et al. 2019	
17653988	DALv23 s 1 Left	21218996	Andrade et al. 2019	
17654911	BLDc s 5 Right	21218996	Andrade et al. 2019	
17654921	BLDc s 2 Right	21218996	Andrade et al. 2019	
17654936	BLDc s 3 Right	21218996	Andrade et al. 2019	
17658634	BLVp2 s 6 Right	21218996	Andrade et al. 2019	
17658643	BLVp2 s 8 Right	21218996	Andrade et al. 2019	
17658847	BLV x 1 s Right	21218996	Andrade et al. 2019	
17679315	DPLc post lat s 4 Right	21218996	Andrade et al. 2019	
17728546	BAla12 s 2 Left	21218996	Andrade et al. 2019	
17728556	BAla34 s 5 Left	21218996	Andrade et al. 2019	
17728561	BAla34 s 6 Left	21218996	Andrade et al. 2019	
17728566	BAla34 s 2 Left	21218996	Andrade et al. 2019	
17728581	BAla34 s 4 Left 	21218996	Andrade et al. 2019	
17728586	BAla34 s 3 Left	21218996	Andrade et al. 2019	
17728622	BAlc post s 2 Left	21218996	Andrade et al. 2019	
17728627	BAlc post s 1 Left	21218996	Andrade et al. 2019	
17728637	BAlc post s 3 Left	21218996	Andrade et al. 2019	
17728642	BAlc post s 4 Left	21218996	Andrade et al. 2019	
17728647	BAlp ant s 2  Left 	21218996	Andrade et al. 2019	
17728657	BAlp int s 3 Left 	21218996	Andrade et al. 2019	
17728662	BAlp int s 6 Left	21218996	Andrade et al. 2019	
17728667	BAlp int s 2 Left 	21218996	Andrade et al. 2019	
17728672	BAlp int s 4 Left 	21218996	Andrade et al. 2019	
17728677	BAlp post s 1 Left 	21218996	Andrade et al. 2019	
17728682	BAlp post s 2 Left 	21218996	Andrade et al. 2019	
17728690	BAlp int s 1 Left 	21218996	Andrade et al. 2019	
17728707	BAlp ant int s 1 Left 	21218996	Andrade et al. 2019	
17728718	BAlp int s 5 Left 	21218996	Andrade et al. 2019	
17728737	BAlp ant s 3 Left 	21218996	Andrade et al. 2019	
17728747	BAlp ant s 5 Left 	21218996	Andrade et al. 2019	
17728756	BAlp ant s 7 Left 	21218996	Andrade et al. 2019	
17728761	BAlp ant s 6 Left 	21218996	Andrade et al. 2019	
17728766	BAlp ant s 8 Left 	21218996	Andrade et al. 2019	
17728771	BAlp ant s 1 Left	21218996	Andrade et al. 2019	
17728776	BAlp4 s 1 Left  	21218996	Andrade et al. 2019	
17728793	BLD x 3 Left	21218996	Andrade et al. 2019	
17728798	BLD x 3 Left	21218996	Andrade et al. 2019	
17728803	BLD x 3 Left	21218996	Andrade et al. 2019	
17728809	BLD x 3 Left	21218996	Andrade et al. 2019	
17728852	BLAd OL s 2 Left	21218996	Andrade et al. 2019	
17728857	BLAd OL s 1 Left	21218996	Andrade et al. 2019	
17728879	BLAd ven lat s 2 Left	21218996	Andrade et al. 2019	
17728902	BLAv12 ant s 1 Left - GAP!	21218996	Andrade et al. 2019	
17728907	BLAv12 ant s 2Left - Gap	21218996	Andrade et al. 2019	
17728927	Close to BLVa s Left	21218996	Andrade et al. 2019	
17728933	Close to BLVa s Left	21218996	Andrade et al. 2019	
17728939	Close to BLVa s Left	21218996	Andrade et al. 2019	
17728944	BLD x 1 s Left	21218996	Andrade et al. 2019	
17728950	BLD x 1 s Left	21218996	Andrade et al. 2019	
17728954	BLD x 1 s Left	21218996	Andrade et al. 2019	
17728982	SU Left - BL Lineage ?	21218996	Andrade et al. 2019	
17728986	BLD x 1 s Left - Gap!	21218996	Andrade et al. 2019	
17728991	BLAvm ant s 1 Left	21218996	Andrade et al. 2019	
17728998	BLAvm ant s 5 Left	21218996	Andrade et al. 2019	
17729005	BLAvm ant s 4 Left	21218996	Andrade et al. 2019	
17729056	BLAv12 pos s 1 Left	21218996	Andrade et al. 2019	
17729062	BLAv12 pos s 4 Left	21218996	Andrade et al. 2019	
17729073	BLAv12 pos s 3 Left	21218996	Andrade et al. 2019	
17729078	BLAv12 pos s 2 Left	21218996	Andrade et al. 2019	
17729105	BLAvm ant s 2 Left	21218996	Andrade et al. 2019	
17729116	BLAvm ant s 3 Left	21218996	Andrade et al. 2019	
17729126	BLDd s 1 Left	21218996	Andrade et al. 2019	
17729131	BLDd s 3 Left	21218996	Andrade et al. 2019	
17729136	BLDd s 2 Left	21218996	Andrade et al. 2019	
17729141	BLDc s 5 Left	21218996	Andrade et al. 2019	
17729146	BLDc s 6 Left	21218996	Andrade et al. 2019	
17729151	BLDc s 2 Left	21218996	Andrade et al. 2019	
17729156	BLDc s 3 Left	21218996	Andrade et al. 2019	
17729178	BLDc s 1 Left	21218996	Andrade et al. 2019	
17729190	BLDc s 4 Left	21218996	Andrade et al. 2019	
17729206	BLP12 a s 8 Left	21218996	Andrade et al. 2019	
17729211	BLP12 a s 2 Left	21218996	Andrade et al. 2019	
17729216	BLP12 a s 9 Left	21218996	Andrade et al. 2019	
17729223	BLP12 a s 5 Left	21218996	Andrade et al. 2019	
17729228	BLP12 a s 4 Left	21218996	Andrade et al. 2019	
17729233	BLP12 a s 7 Left	21218996	Andrade et al. 2019	
17729239	BLP12 a s 1 Left	21218996	Andrade et al. 2019	
17729244	BLP12 a s 6 Left	21218996	Andrade et al. 2019	
17729249	BLP34 b s LEFT REVIEW	21218996	Andrade et al. 2019	
17729311	BLP34 b s 7 Left	21218996	Andrade et al. 2019	
17729316	BLP12 a s 3 Left	21218996	Andrade et al. 2019	
17729341	BLP12 b s 2 Left	21218996	Andrade et al. 2019	
17729357	BLP12 b s 3 Left	21218996	Andrade et al. 2019	
17729370	BLP34 a s 1 Left	21218996	Andrade et al. 2019	
17729381	BLP34 b s 5 Left	21218996	Andrade et al. 2019	
17729387	BLP34 b s 1 Left	21218996	Andrade et al. 2019	
17729394	BLVa12 a s 2 Left	21218996	Andrade et al. 2019	
17729431	BLVa34 a s 1 Left	21218996	Andrade et al. 2019	
17729436	BLVa34 a s 3 Left	21218996	Andrade et al. 2019	
17729441	BLVa34 a s 2 Left	21218996	Andrade et al. 2019	
17729458	BLVa34 b s 1 Left	21218996	Andrade et al. 2019	
17729814	BLVa t s 3 Left	21218996	Andrade et al. 2019	
17729822	CPa s 2 Left	21218996	Andrade et al. 2019	
17730092	CPb s 5 Left	21218996	Andrade et al. 2019	
17730108	CP23 v s 3 Left	21218996	Andrade et al. 2019	
17730115	CPb s 4 Left	21218996	Andrade et al. 2019	
17730121	CPb s 2 Left	21218996	Andrade et al. 2019	
17730159	CP23 v s 2 Left	21218996	Andrade et al. 2019	
17731941	DALl1 s 5 Left; NB?	21218996	Andrade et al. 2019	
17731951	DALl1 s 3 Left	21218996	Andrade et al. 2019	
17731956	DALl1 s 4 Left	21218996	Andrade et al. 2019	
17731961	DALl1 s 1 Left	21218996	Andrade et al. 2019	
17731977	DPLal1-3 s 3 Left	21218996	Andrade et al. 2019	
17731982	DPLal1-3 s 2 Left	21218996	Andrade et al. 2019	
17732203	DPLl i s 2 Left	21218996	Andrade et al. 2019	
17732214	DPLl p s 1 Left	21218996	Andrade et al. 2019	
17732223	DPLl p s 2 Left	21218996	Andrade et al. 2019	
17732231	DPLl p s 3 Left	21218996	Andrade et al. 2019	
17732251	DPLl i s 1 Left	21218996	Andrade et al. 2019	
17732486	DPMl12 pos s 2 Left	21218996	Andrade et al. 2019	
17732589	DPMl12 pos s 3 Left	21218996	Andrade et al. 2019	
17732661	DPMl12 pos s 1 Left	21218996	Andrade et al. 2019	
17732858	BAmas12 ven s 4 Left	21218996	Andrade et al. 2019	
17732864	BAmas12 ven s 3 Left	21218996	Andrade et al. 2019	
17732880	BAmas12 ven s 2 Left	21218996	Andrade et al. 2019	
17732900	BAmas12 dor s 1 Left	21218996	Andrade et al. 2019	
17732966	BAmas12 dor s 2 Left 	21218996	Andrade et al. 2019	
17733126	TR BAlv s 4 Left	21218996	Andrade et al. 2019	
17733134	TR Balv s 1 Left	21218996	Andrade et al. 2019	
17733148	TR BAlv s 5 Left	21218996	Andrade et al. 2019	
17733164	TR BAlv s 7 Left	21218996	Andrade et al. 2019	
17733172	TR BAlv s 6 Left	21218996	Andrade et al. 2019	
17733182	TR Balv s 2 Left	21218996	Andrade et al. 2019	
17733190	TR Balv s 8 Left	21218996	Andrade et al. 2019	
17733478	TR Balv s 3 Left	21218996	Andrade et al. 2019	
17733517	BAmas12 ven s 5 Left	21218996	Andrade et al. 2019	
17733525	BAmas12 ven s 1 Left	21218996	Andrade et al. 2019	
17736450	BAla34 s 1 Left	21218996	Andrade et al. 2019	
17744059	BLDd s 4 Right	21218996	Andrade et al. 2019	
17777052	DPLp s Left	21218996	Andrade et al. 2019	
17882830	DALl1 s 2 Left	21218996	Andrade et al. 2019	
18059683	BLAd ven lat s 1 Left	21218996	Andrade et al. 2019	
18059690	BLAv12 lat s 1 Left	21218996	Andrade et al. 2019	
18134183	DALcm12 m s 2 Left	21218996	Andrade et al. 2019	
18853138	CM4 s short pos 3 Right	21218996	Andrade et al. 2019	
18925103	BAlp post s 1 Right	21218996	Andrade et al. 2019	
