skid	name	paper_id	paper_name	synonyms	FBbt_ID
3945246	FB2IN-6	21228207	Eschbach, Fushiki et al. 2020	AS ; Left DAL neuron L|MB2IN-48|MB2ON-198	
2966602	CN-21	21228207	Eschbach, Fushiki et al. 2020	K ; DPLam med _left|MB2IN-5|MB2ON-10|FB-5|FBN-4	
4411688	FB2IN-3	21228207	Eschbach, Fushiki et al. 2020	M_right|MB2IN-24|MB2ON-166	
8052161	FB2IN-14	21228207	Eschbach, Fushiki et al. 2020	DALv23 L subMB 1 or 2_left|MB2IN-80	
4114133	FB2IN-9	21228207	Eschbach, Fushiki et al. 2020	CP23 d 13_right|MB2IN-66	
8078096	CN-44	21228207	Eschbach, Fushiki et al. 2020	BG ; Baso-anterior target neuron #2 MB PN_left|MB2IN-8|MB2ON-15|FB-8|FAN-3	
8075484	CN-7	21228207	Eschbach, Fushiki et al. 2020	M ; F6 pair_right|MB2IN-35|MB2ON-101|FB-30|FBN-17	
11889676	CN-12	21228207	Eschbach, Fushiki et al. 2020	E ; BAMD PN_right|MB2IN-17|MB2ON-32|FB-16|FBN-8	
11528017	FB2IN-1	21228207	Eschbach, Fushiki et al. 2020	AF11: check if new 3rd BME  (ipsi PDL right?) neuron 11528018 |MB2IN-9|MB2ON-160	
11013351	CN-11	21228207	Eschbach, Fushiki et al. 2020	U3 ; bilateral-2_left|MB2IN-29|MB2ON-85|FB-25|FBN-12	
10809383	CN-43	21228207	Eschbach, Fushiki et al. 2020	O ; BAmd1 v_left|MB2IN-31|MB2ON-90|FB-27|FBN-14	
10617840	MB2IN-98	21228207	Eschbach, Fushiki et al. 2020	lowercase-h right|FFN-40	
9527522	CN-19	21228207	Eschbach, Fushiki et al. 2020	X ; F1 pair; DALcm12 L m ant lat 9_left|MB2IN-18|MB2ON-33|FB-17|FBN-9	
9527333	FB2IN-19	21228207	Eschbach, Fushiki et al. 2020	Headphone_left|MB2IN-74	
11476614	FB2IN-20	21228207	Eschbach, Fushiki et al. 2020	neuron 11476615_left|MB2IN-106	
9287906	FB2IN-15	21228207	Eschbach, Fushiki et al. 2020	DPLm1(D CB)3_right|MB2IN-81	
9252296	FB2IN-10	21228207	Eschbach, Fushiki et al. 2020	DALv23 L LAL dor pos 3 left|MB2IN-68|MB2ON-266	
9141404	CN-37	21228207	Eschbach, Fushiki et al. 2020	A ; 4th order Thermo_left|MB2IN-2|MB2ON-7|FB-2|FBN-2	
9083312	FB2IN-2	21228207	Eschbach, Fushiki et al. 2020	MBE34-like_left; Left Handlebar?|MB2IN-19|MB2ON-162	
8814922	FB2IN-16	21228207	Eschbach, Fushiki et al. 2020	BLAd ant lat 1_right|MB2IN-89	
8712361	CN-10	21228207	Eschbach, Fushiki et al. 2020	AB_right|MB2IN-6|MB2ON-11|FB-6|FAN-2	
9457719	FB2IN-4	21228207	Eschbach, Fushiki et al. 2020	CP23 d 5_right|MB2IN-34|MB2ON-173	
8540770	FB2IN-8	21228207	Eschbach, Fushiki et al. 2020	BAmd1 v 2 right|MB2IN-59|MB2ON-253	
7612147	CN-56	21308444	Eschbach, Fushiki et al. 2020b	Q?; CP23d med of obPl 1 Gap; CP23 d 14_right|MB2IN-126|MB2ON-91|LH-28|LHN-20	
7616956	OAN-e1	21308444	Eschbach, Fushiki et al. 2020b	MBE9a right	
7700444	MB2ON-59	21308444	Eschbach, Fushiki et al. 2020b	BT ; CM13 med 5_left	
7802210	MBON-i1	21308444	Eschbach, Fushiki et al. 2020b	MBE5a left	
7897469	MBON-q1	21308444	Eschbach, Fushiki et al. 2020b	MBE2as right	
7901791	DAN-f1	21308444	Eschbach, Fushiki et al. 2020b	MBE4a left	
8034919	CN-17	21308444	Eschbach, Fushiki et al. 2020b	AV ; DPLc ant lat 1_right|MB2IN-127|MB2ON-97	
7980189	CN-24	21308444	Eschbach, Fushiki et al. 2020b	T ; Convergence; DALcm12 m ant lat 3_right|MB2IN-110|MB2ON-12	
7983899	OAN-e1	21308444	Eschbach, Fushiki et al. 2020b	MBE9a left	
8037197	CN-2	21308444	Eschbach, Fushiki et al. 2020b	AG:DL-LH_cand7_left; BLVa12 a 2|MB2ON-110	
8065771	CN-29	21308444	Eschbach, Fushiki et al. 2020b	MJ: LNM_downstream4_right|MB2IN-130|MB2ON-105	
8069432	CN-58	21308444	Eschbach, Fushiki et al. 2020b	AD:BAmd1 v 3_Kathak_left|MB2ON-36|LH-1|LHN-22	
7187384	KC	21308444	Eschbach, Fushiki et al. 2020b	Thermo KC B_left - mbi2 - unknown	
8069365	MB2ON-63	21308444	Eschbach, Fushiki et al. 2020b	QI; visual interneuron_right	
7910624	MBON-q1	21308444	Eschbach, Fushiki et al. 2020b	MBE2as left	
7136254	MB2ON-149	21308444	Eschbach, Fushiki et al. 2020b	Moggy_left	
6609380	MB2ON-140	21308444	Eschbach, Fushiki et al. 2020b	WF; DALcm12 v p 13_right	
7057894	DAN-i1	21308444	Eschbach, Fushiki et al. 2020b	MBE1c left	
8069478	CN-53	21308444	Eschbach, Fushiki et al. 2020b	offPVL09_right (bilateral DS LH)|MB2ON-111|LH-15|LHN-17	
5874480	CN-8	21308444	Eschbach, Fushiki et al. 2020b	Bridge V_left|MB2ON-99	
5966099	DAN-d1	21308444	Eschbach, Fushiki et al. 2020b	MBE4h right	
6153877	MB2ON-135	21308444	Eschbach, Fushiki et al. 2020b	BU ; DALd 4_right	
6193472	MB2ON-57	21308444	Eschbach, Fushiki et al. 2020b	AA: DALcl12 d_right|MB2IN-116	
6290724	CN-32	21308444	Eschbach, Fushiki et al. 2020b	C ; DALcl12 L d 2_right|MB2IN-20|MB2ON-43|FB-18|FBN-10	
7065182	CN-20	21308444	Eschbach, Fushiki et al. 2020b	F ; Convergence Sibling-2_right; DALcm12 m ant lat 11_right|MB2ON-20|MB2IN-201	
6298455	MB2ON-57	21308444	Eschbach, Fushiki et al. 2020b	AA: DALcl12 d_left|MB2IN-116	
6611100	CN-41	21308444	Eschbach, Fushiki et al. 2020b	H ; DALcm r v ant med_right|MB2IN-111|MB2ON-14	
6611894	DAN-i1	21308444	Eschbach, Fushiki et al. 2020b	MBE1c right	
6699205	MBON-d2	21308444	Eschbach, Fushiki et al. 2020b	MBE30 right	
7053966	MB2ON-24	21308444	Eschbach, Fushiki et al. 2020b	Y ; DALcm12 L m ant lat 2_left|MB2IN-113	
7055857	MBON-d1	21308444	Eschbach, Fushiki et al. 2020b	MBE6 left	
7056904	CN-30	21308444	Eschbach, Fushiki et al. 2020b	KU: DALcm12 L m ant lat 6_left|MB2IN-25|MB2ON-77|FB-22	
6494274	LHN-1	21308444	Eschbach, Fushiki et al. 2020b	LH to pseudo bridges_left|LH-13	
8075484	CN-7	21308444	Eschbach, Fushiki et al. 2020b	M ; F6 pair_right|MB2IN-35|MB2ON-101|FB-30|FBN-17	
19175973	MB2ON-1	21308444	Eschbach, Fushiki et al. 2020b	AC ; DALcm12 m ant med 1_left	
8132513	MB2ON-136	21308444	Eschbach, Fushiki et al. 2020b	BX ; CM4 dor pos 1_right|MB2IN-132	
8974428	MB2ON-31	21308444	Eschbach, Fushiki et al. 2020b	R ; DALcm1/2 neuron hemisphere 4_left|MB2IN-115	
8980589	CN-59	21308444	Eschbach, Fushiki et al. 2020b	MBE18 right|MBON-c1	
8993049	MB2ON-58	21308444	Eschbach, Fushiki et al. 2020b	CZ_left|MB2IN-117	
9006142	MB2ON-6	21308444	Eschbach, Fushiki et al. 2020b	AK ; DALcm12 v p 7_left	
9015568	CN-39	21308444	Eschbach, Fushiki et al. 2020b	scythe right|MB2ON-254	
9051960	MB2ON-53	21308444	Eschbach, Fushiki et al. 2020b	AD ; DALcm12 m ant lat 7_left	
8912726	MB2ON-116	21308444	Eschbach, Fushiki et al. 2020b	BK1;DALcl12 v d 20_right	
9057998	MB2ON-86	21308444	Eschbach, Fushiki et al. 2020b	S ; Convergence Sibling AB Left; DALcm12 L m ant lat 2_left	
9116228	MB2ON-125	21308444	Eschbach, Fushiki et al. 2020b	WQ_right	
9141404	CN-37	21308444	Eschbach, Fushiki et al. 2020b	A ; 4th order Thermo_left|MB2IN-2|MB2ON-7|FB-2|FBN-2	
9212816	CN-23	21308444	Eschbach, Fushiki et al. 2020b	IO; down_oct_right|MB2ON-49	
9236708	CN-23	21308444	Eschbach, Fushiki et al. 2020b	IO; down_oct_left|MB2ON-49	
9294475	MB2ON-31	21308444	Eschbach, Fushiki et al. 2020b	R ; DALcm12 neuron hemisphere 4_right|MB2IN-115	
5856647	MB2ON-130	21308444	Eschbach, Fushiki et al. 2020b	BL 3 ; CM13 lat 2_right|MB2IN-131	
9061235	MB2ON-60	21308444	Eschbach, Fushiki et al. 2020b	BO ; BAmd2 ven desc 7_left	
8877158	MBON-a1	21308444	Eschbach, Fushiki et al. 2020b	MBE7a left	
8847957	LHN-3	21308444	Eschbach, Fushiki et al. 2020b	Bridge II_right|MB2IN-147|LH-6|MB2ON-269	
8798010	MBON-h2	21308444	Eschbach, Fushiki et al. 2020b	MBE13b left	
8184598	MB2ON-3	21308444	Eschbach, Fushiki et al. 2020b	BI ; NI_right	
8238322	LHN-2	21308444	Eschbach, Fushiki et al. 2020b	LH bilateral axon 1_left; BLVa12 b 2|MB2ON-177|LH-8	
8310087	CN-15	21308444	Eschbach, Fushiki et al. 2020b	CD ; Key_right|MB2ON-93	
8318813	MB2ON-34	21308444	Eschbach, Fushiki et al. 2020b	DALcl12 v d 5 right	
8319311	MBIN-b1	21308444	Eschbach, Fushiki et al. 2020b	MBE10a right	
8338584	MBON-h1	21308444	Eschbach, Fushiki et al. 2020b	MBE13a left	
8357933	MB2ON-62	21308444	Eschbach, Fushiki et al. 2020b	BT; BAmd2 ven desc lat 5_left -AXON WRONG	
8423405	CN-3	21308444	Eschbach, Fushiki et al. 2020b	UE: down pOLP&PVL09_left|MB2ON-126	
8438283	MB2ON-153	21308444	Eschbach, Fushiki et al. 2020b	Dopey_left	
8539175	CN-40	21308444	Eschbach, Fushiki et al. 2020b	TT ;  BAmd1 v r _Kathak_right|MB2ON-51	
8542422	CN-58	21308444	Eschbach, Fushiki et al. 2020b	AD:BAmd1 v 3_Kathak_right|MB2ON-36|LH-1|LHN-22	
8565131	CN-57	21308444	Eschbach, Fushiki et al. 2020b	Nest_right|MB2ON-40|LH-14|LHN-21	
8689674	MBIN-b1	21308444	Eschbach, Fushiki et al. 2020b	MBE10a left	
8711574	LH-23	21308444	Eschbach, Fushiki et al. 2020b	T2: BLAv1 3 _sibling_right|MB2ON-120	
8712361	CN-10	21308444	Eschbach, Fushiki et al. 2020b	AB_right|MB2IN-6|MB2ON-11|FB-6|FAN-2	
8078096	CN-44	21308444	Eschbach, Fushiki et al. 2020b	BG ; Baso-anterior target neuron #2 MB PN_left|MB2IN-8|MB2ON-15|FB-8|FAN-3	
5783868	MB2ON-6	21308444	Eschbach, Fushiki et al. 2020b	AK ; DALcm12 v p 7_right 	
4235139	MBIN-e1	21308444	Eschbach, Fushiki et al. 2020b	AVM011f right	
5738449	CN-38	21308444	Eschbach, Fushiki et al. 2020b	W_right|MB2IN-12|MB2ON-21|FB-11|FAN-6	
4022539	CN-62	21308444	Eschbach, Fushiki et al. 2020b	MBE20 right|MBON-m1	
4067286	CN-26	21308444	Eschbach, Fushiki et al. 2020b	SLP2_right|MB2ON-245	
4188325	MB2ON-239	21308444	Eschbach, Fushiki et al. 2020b	DALv23 LAL 7 right	
4195012	MBON-h1	21308444	Eschbach, Fushiki et al. 2020b	MBE13a right	
4214582	MB2ON-24	21308444	Eschbach, Fushiki et al. 2020b	Y ; DALcm12 L m ant lat 2_right|MB2IN-113	
4227831	MB2ON-1	21308444	Eschbach, Fushiki et al. 2020b	AC ; DALcm12 m ant med 1_right	
3913629	CN-50	21308444	Eschbach, Fushiki et al. 2020b	Projection from LH 1_right|MB2ON-47|LH-18|LHN-14	
4227880	MB2ON-68	21308444	Eschbach, Fushiki et al. 2020b	EV_right 	
4228119	MB2ON-28	21308444	Eschbach, Fushiki et al. 2020b	P ; DALcm12  m ant lat #4_right|MB2IN-114	
4229950	KC	21308444	Eschbach, Fushiki et al. 2020b	Thermo KC A_Right - Mushroom Body  Left	
4230749	MBON-h2	21308444	Eschbach, Fushiki et al. 2020b	MBE13b right	
4234009	MBON-b3	21308444	Eschbach, Fushiki et al. 2020b	MBE33 right	
4234559	MB2ON-78	21308444	Eschbach, Fushiki et al. 2020b	CM13 lat 3_right	
9409359	CN-6	21308444	Eschbach, Fushiki et al. 2020b	T5; offPVL09_3_large_left|MB2ON-41	
4228105	MB2ON-67	21308444	Eschbach, Fushiki et al. 2020b	ML_right	
4241237	MBON-d1	21308444	Eschbach, Fushiki et al. 2020b	MBE6 right	
3913620	CN-6	21308444	Eschbach, Fushiki et al. 2020b	T5; offPVL09_3_large_right|MB2ON-41	
3886356	DAN-d1	21308444	Eschbach, Fushiki et al. 2020b	MBE4h left	
1678567	MB2ON-135	21308444	Eschbach, Fushiki et al. 2020b	BU ; DALd 4_left	
2369444	MB2IN-199	21308444	Eschbach, Fushiki et al. 2020b	Z: contra_left |MB2ON-88	
2426397	MB2ON-150	21308444	Eschbach, Fushiki et al. 2020b	Spiral_right	
2439067	LHN-8	21308444	Eschbach, Fushiki et al. 2020b	T3: PVLr_left|LH-24	
2506050	DAN-f1	21308444	Eschbach, Fushiki et al. 2020b	MBE4a right	
2628785	CN-55	21308444	Eschbach, Fushiki et al. 2020b	AE:BAmd2 r bilateral_left|MB2ON-122|LH-2|LHN-19	
3890028	MBIN-e2	21308444	Eschbach, Fushiki et al. 2020b	MBE24a right	
2650887	MB2ON-61	21308444	Eschbach, Fushiki et al. 2020b	CA ; DPMpm1 1_right	
3027876	MB2ON-144	21308444	Eschbach, Fushiki et al. 2020b	Tomato Vine 2_right	
3299214	MBON-j1	21308444	Eschbach, Fushiki et al. 2020b	MBE2a right	
3664102	KC	21308444	Eschbach, Fushiki et al. 2020b	Thermo KC B_right - mbi2 - unknown	
3813487	OAN-a2	21308444	Eschbach, Fushiki et al. 2020b	Ladder (olfactory) post.	
3814853	LHN-8	21308444	Eschbach, Fushiki et al. 2020b	T3: PVLr_right|LH-24	
3855754	FB-41	21308444	Eschbach, Fushiki et al. 2020b	SOGr Hugin-like-1_right|MB2IN-53|MB2ON-155	
2966602	CN-21	21308444	Eschbach, Fushiki et al. 2020b	K ; DPLam med _left|MB2IN-5|MB2ON-10|FB-5|FBN-4	
4274518	MB2ON-233	21308444	Eschbach, Fushiki et al. 2020b	Brain looper left	
4284106	MB2ON-151	21308444	Eschbach, Fushiki et al. 2020b	Holder_left	
4311586	CN-55	21308444	Eschbach, Fushiki et al. 2020b	AE:BAmd2 r bilateral_right|MB2ON-122|LH-2|LHN-19	
4680995	LHN-4	21308444	Eschbach, Fushiki et al. 2020b	LH bilateral axon 3_left|LH-10	
4721087	MB2ON-80	21308444	Eschbach, Fushiki et al. 2020b	NH; BAmd2_right	
4721538	MB2ON-63	21308444	Eschbach, Fushiki et al. 2020b	QI; visual interneuron_left	
4849988	MB2ON-141	21308444	Eschbach, Fushiki et al. 2020b	DP: DALcm12 v p 24_right	
4884579	DAN-k1	21308444	Eschbach, Fushiki et al. 2020b	MBE1b right	
5103177	FB-41	21308444	Eschbach, Fushiki et al. 2020b	SOGr Hugin-like-1_left|MB2IN-53|MB2ON-155	
4665186	CN-49	21308444	Eschbach, Fushiki et al. 2020b	PVM_42a_LH_left|MB2ON-121|LH-20|LHN-13	
5169587	MB2ON-28	21308444	Eschbach, Fushiki et al. 2020b	P ; DALcm12  m ant lat #4_left|MB2IN-114	
5321459	CN-43	21308444	Eschbach, Fushiki et al. 2020b	O ; BAmd1 v_right|MB2IN-31|MB2ON-90|FB-27|FBN-14	
5326407	MB2ON-69	21308444	Eschbach, Fushiki et al. 2020b	CP23 v 11_right|MB2IN-120	
5395823	MBON-g2	21308444	Eschbach, Fushiki et al. 2020b	MBE15b left	
5453333	CN-51	21308444	Eschbach, Fushiki et al. 2020b	Projection from LH 2_left|MB2ON-38|LH-19|LHN-15	
5474852	CN-5	21308444	Eschbach, Fushiki et al. 2020b	RQ1: 3rd - thermo orders _left|MB2ON-127	
5669107	MB2ON-16	21308444	Eschbach, Fushiki et al. 2020b	L ; DALcm12 m lat 4_right|MB2IN-112	
5186443	MB2ON-170	21308444	Eschbach, Fushiki et al. 2020b	DALcm12 L m ant lat 1 left	
4598363	MBON-g1	21308444	Eschbach, Fushiki et al. 2020b	MBE15a right	
4575178	CN-42	21308444	Eschbach, Fushiki et al. 2020b	CH ; BAmd1 lineage_right|MB2IN-119|MB2ON-66	
4515496	MB2ON-70	21308444	Eschbach, Fushiki et al. 2020b	BAmv12 #3_right|MB2IN-121	
4346154	MB2ON-170	21308444	Eschbach, Fushiki et al. 2020b	DALcm_r right	
4364826	MB2ON-146	21308444	Eschbach, Fushiki et al. 2020b	Grumpy_left	
4381129	MBIN-l1	21308444	Eschbach, Fushiki et al. 2020b	MBE19 left	
4381377	DAN-g1	21308444	Eschbach, Fushiki et al. 2020b	MBE4f left	
4391317	MB2IN-200	21308444	Eschbach, Fushiki et al. 2020b	3rd Thermo AP - Bridge IV_left|MB2ON-96	
4401350	MBON-g1	21308444	Eschbach, Fushiki et al. 2020b	MBE15a left	
4408362	MB2ON-80	21308444	Eschbach, Fushiki et al. 2020b	NH; BAmd2_left -axon incomplete	
4408369	MB2ON-71	21308444	Eschbach, Fushiki et al. 2020b	Baso_left|MB2IN-122	
4409374	MB2ON-78	21308444	Eschbach, Fushiki et al. 2020b	CM13 lat 3_left	
4411542	CN-22	21308444	Eschbach, Fushiki et al. 2020b	T1 ; DALcl12 d 4_right|MB2ON-29	
4414163	DAN-j1	21308444	Eschbach, Fushiki et al. 2020b	MBE1d left	
4414184	DAN-j1	21308444	Eschbach, Fushiki et al. 2020b	MBE1d right	
4433960	MB2ON-52	21308444	Eschbach, Fushiki et al. 2020b	NQ: BAla1/2_left	
4473922	CN-36	21308444	Eschbach, Fushiki et al. 2020b	B ; DALcm12 m ant lat 5_right|MB2IN-10|MB2ON-18|FB-9|FAN-4	
4514494	CN-44	21308444	Eschbach, Fushiki et al. 2020b	BG ; Baso-anterior target neuron #2 MB PN_right|MB2IN-8|MB2ON-15|FB-8|FAN-3	
5771934	MB2ON-76	21308444	Eschbach, Fushiki et al. 2020b	BAmd1 d_right	
19786464	MB2ON-232	21308444	Eschbach, Fushiki et al. 2020b	BP 1 ; Right	
9424902	MB2ON-144	21308444	Eschbach, Fushiki et al. 2020b	Tomato Vine 2_left	
9447255	LHN-6	21308444	Eschbach, Fushiki et al. 2020b	US1: Claw_left|MB2ON-179|LH-26	
15974183	MB2ON-82	21308444	Eschbach, Fushiki et al. 2020b	DALcl12 v d 1 left|MB2IN-125	
16026677	MB2ON-133	21308444	Eschbach, Fushiki et al. 2020b	BP_left	
16070049	CN-1	21308444	Eschbach, Fushiki et al. 2020b	TR ; Down_pvl09_right|MB2ON-109	
16089738	MB2ON-102	21308444	Eschbach, Fushiki et al. 2020b	S_left	
16100461	LH-23	21308444	Eschbach, Fushiki et al. 2020b	T2: BLAv1 3 _sibling_left|MB2ON-120	
16178283	CN-61	21308444	Eschbach, Fushiki et al. 2020b	MBE26 right|MBON-p1	
16181377	CN-52	21308444	Eschbach, Fushiki et al. 2020b	Bridge III_right|MB2ON-95|LH-7|LHN-16	
16240569	DAN-c1	21308444	Eschbach, Fushiki et al. 2020b	MBE4g right	
16295025	LHN-6	21308444	Eschbach, Fushiki et al. 2020b	US1: Claw_right|MB2ON-179|LH-26	
16339645	CN-35	21308444	Eschbach, Fushiki et al. 2020b	JI_right|MB2ON-103	
16350988	MB2ON-35	21308444	Eschbach, Fushiki et al. 2020b	IK; Loopy_right	
16353832	MBIN-b2	21308444	Eschbach, Fushiki et al. 2020b	MBE10b right	
16355642	MB2ON-240	21308444	Eschbach, Fushiki et al. 2020b	Descending T right - AXON INCOMPLETE	
16356717	MB2ON-139	21308444	Eschbach, Fushiki et al. 2020b	WD_right	
16405545	MB2ON-17	21308444	Eschbach, Fushiki et al. 2020b	Tomato Vine_right	
16415910	MB2ON-125	21308444	Eschbach, Fushiki et al. 2020b	WQ_left	
16444552	MB2ON-94	21308444	Eschbach, Fushiki et al. 2020b	CG_left	
16445338	MB2ON-35	21308444	Eschbach, Fushiki et al. 2020b	IK; Loopy_left	
16464284	MB2ON-3	21308444	Eschbach, Fushiki et al. 2020b	BI ; NI_left	
16475849	CN-25	21308444	Eschbach, Fushiki et al. 2020b	AT ; DPMpm2 1_left|MB2IN-39|MB2ON-117|FB-34|FAN-12	
16485079	CN-47	21308444	Eschbach, Fushiki et al. 2020b	LH bilateral axon 2 MB_right; BLVa12 b 3|MB2ON-123|LH-9|Multiglomerular PN 4|LHN-11	
16486385	CN-46	21308444	Eschbach, Fushiki et al. 2020b	LH bilateral axon 4_left; BLVa12 b 4|MB2ON-108|LH-11|LHN-10	
16544462	MB2ON-70	21308444	Eschbach, Fushiki et al. 2020b	BAmv1/2 #3_left|MB2IN-121	
15924717	MB2ON-148	21308444	Eschbach, Fushiki et al. 2020b	Angry Eyes_left	
15810983	MBON-d2	21308444	Eschbach, Fushiki et al. 2020b	MBE30 left	
15766806	CN-48	21308444	Eschbach, Fushiki et al. 2020b	Bridge I_left|MB2IN-32|MB2ON-98|LH-5|FB-28|FBN-15|LHN-12	
15736398	MB2ON-113	21308444	Eschbach, Fushiki et al. 2020b	BK: DALcl12 v d 19_right	
14539753	MB2IN-213	21308444	Eschbach, Fushiki et al. 2020b	BS; CM4 dor ant 1 DNs_left|MB2ON-74	
14540633	CN-36	21308444	Eschbach, Fushiki et al. 2020b	B ; DALcm12 m ant lat 5_left|MB2IN-10|MB2ON-18|FB-9|FAN-4	
14541927	MBIN-e1	21308444	Eschbach, Fushiki et al. 2020b	AVM011f left	
14617508	CN-34	21308444	Eschbach, Fushiki et al. 2020b	GH_left|MB2ON-119	
14680483	CN-34	21308444	Eschbach, Fushiki et al. 2020b	GH_right|MB2ON-119	
14812545	MB2ON-145	21308444	Eschbach, Fushiki et al. 2020b	Bashful_left	
14891367	MB2ON-76	21308444	Eschbach, Fushiki et al. 2020b	BAmd1 d_left	
14948339	CN-18	21308444	Eschbach, Fushiki et al. 2020b	IT_right|MB2ON-50	
15404207	MBIN-l1	21308444	Eschbach, Fushiki et al. 2020b	MBE19 right	
15468308	MB2ON-248	21308444	Eschbach, Fushiki et al. 2020b	To Complete with soma left	
15480928	CN-13	21308444	Eschbach, Fushiki et al. 2020b	G ; 4th order Thermo (Stops Halfway); DALcm12 L m ant lat 10_right|MB2IN-14|MB2ON-23|FB-13|FBN-6	
16575803	MB2ON-146	21308444	Eschbach, Fushiki et al. 2020b	Grumpy_right	
15524629	MB2ON-116	21308444	Eschbach, Fushiki et al. 2020b	BK1;DALcl12 v d 20_left	
15568333	MB2ON-83	21308444	Eschbach, Fushiki et al. 2020b	V ; DPMpm2 4_right	
15590555	MB2IN-193	21308444	Eschbach, Fushiki et al. 2020b	CE ; NI_right|MB2ON-26	
15592096	DAN-c1	21308444	Eschbach, Fushiki et al. 2020b	MBE4g left	
15594113	MB2IN-193	21308444	Eschbach, Fushiki et al. 2020b	CE ; NI_left|MB2ON-26	
15612283	MB2ON-113	21308444	Eschbach, Fushiki et al. 2020b	BK: DALcl12 v d 19_left	
15617305	MBON-a2	21308444	Eschbach, Fushiki et al. 2020b	MBE7b right	
15618614	MB2ON-247	21308444	Eschbach, Fushiki et al. 2020b	Tidal wave right	
15662776	MB2ON-82	21308444	Eschbach, Fushiki et al. 2020b	DALcl12 v d 1 right|MB2IN-125	
15668309	CN-14	21308444	Eschbach, Fushiki et al. 2020b	J ; Mid DPMpl lat  (F4 pair)_left|MB2IN-23|MB2ON-46|FB-21|FAN-11	
15673454	MB2ON-114	21308444	Eschbach, Fushiki et al. 2020b	DALcl12 v d 2 right	
15706875	MB2IN-211	21308444	Eschbach, Fushiki et al. 2020b	CP1 v 5; right|MB2ON-237	
15566333	MB2ON-83	21308444	Eschbach, Fushiki et al. 2020b	V ; DPMpm2 4_left	
16627838	KC	21308444	Eschbach, Fushiki et al. 2020b	KC49?	
16631114	KC	21308444	Eschbach, Fushiki et al. 2020b	KC78?	
16691937	CN-37	21308444	Eschbach, Fushiki et al. 2020b	A ; 4th order Thermo_right|MB2IN-2|MB2ON-7|FB-2|FBN-2	
17295912	MBIN-b2	21308444	Eschbach, Fushiki et al. 2020b	MBE10b left	
17315288	MB2ON-69	21308444	Eschbach, Fushiki et al. 2020b	CP23 v 11_left|MB2IN-120	
17330632	MB2ON-248	21308444	Eschbach, Fushiki et al. 2020b	To Complete with soma right	
17340931	MB2ON-94	21308444	Eschbach, Fushiki et al. 2020b	CG_right 	
17355757	MBON-a2	21308444	Eschbach, Fushiki et al. 2020b	MBE7b left	
17357979	MB2ON-134	21308444	Eschbach, Fushiki et al. 2020b	BQ_right	
17361757	CN-27	21308444	Eschbach, Fushiki et al. 2020b	LH Processor_left|MB2ON-106	
17373283	MB2ON-75	21308444	Eschbach, Fushiki et al. 2020b	DPMpm1 3_left	
17379420	CN-28	21308444	Eschbach, Fushiki et al. 2020b	OL: CM4 ven ant 2 DNs_right|MB2ON-56	
17434825	CN-47	21308444	Eschbach, Fushiki et al. 2020b	LH bilateral axon 2 MB_left; BLVa12 b 3|MB2ON-123|LH-9|Multiglomerular PN 4|LHN-11	
17438424	CN-9	21308444	Eschbach, Fushiki et al. 2020b	SLP1_right; CM13 lat 9|MB2ON-244	
17276867	CN-41	21308444	Eschbach, Fushiki et al. 2020b	H ; DALcm r v ant med_left|MB2IN-111|MB2ON-14	
17591442	CN-5	21308444	Eschbach, Fushiki et al. 2020b	RQ1: 3rd - thermo orders _right|MB2ON-127	
17671219	CN-49	21308444	Eschbach, Fushiki et al. 2020b	PVM_42a_LH_right|MB2ON-121|LH-20|LHN-13	
17806341	LHN-4	21308444	Eschbach, Fushiki et al. 2020b	LH bilateral axon 3_right|LH-10	
17813006	MB2ON-53	21308444	Eschbach, Fushiki et al. 2020b	AD ; DALcm12 m ant lat 7_right	
17813457	MB2ON-73	21308444	Eschbach, Fushiki et al. 2020b	neuron 17813458 left	
17822238	CN-2	21308444	Eschbach, Fushiki et al. 2020b	AG:DL-LH_cand7_right; BLVa12 a 2|MB2ON-110	
17854345	CN-31	21308444	Eschbach, Fushiki et al. 2020b	ASB B1 right|MB2IN-41|MB2ON-182|FB-42|FBN-26	
17867309	MB2ON-58	21308444	Eschbach, Fushiki et al. 2020b	CZ_right|MB2IN-117	
18062678	CN-20	21308444	Eschbach, Fushiki et al. 2020b	F ; Convergence Sibling-2_left; DALcm12 m ant lat 11_left|MB2ON-20|MB2IN-201	
18500988	MB2ON-79	21308444	Eschbach, Fushiki et al. 2020b	BQ 1 ; DPMl12 ant 1_left|MB2IN-124	
18648531	MB2ON-231	21308444	Eschbach, Fushiki et al. 2020b	Bonsai left	
19156025	MB2ON-233	21308444	Eschbach, Fushiki et al. 2020b	Brain looper right	
17639784	CN-9	21308444	Eschbach, Fushiki et al. 2020b	SLP1_left; CM13 lat 9?|MB2ON-244	
14514597	LHN-5	21308444	Eschbach, Fushiki et al. 2020b	I? ; Smash's forgotten ugly cousin_possible PVL005 - 3 Left_sibling|LH-29	
17237305	CN-18	21308444	Eschbach, Fushiki et al. 2020b	IT_left|MB2ON-50	
17176927	CN-30	21308444	Eschbach, Fushiki et al. 2020b	KU: DALcm12 L m ant lat 6_right|MB2IN-25|MB2ON-77|FB-22	
16699958	CN-33	21308444	Eschbach, Fushiki et al. 2020b	U ; Convergence Sibling; DALcm12 m ant lat 12_right|MB2IN-13|MB2ON-22|FB-12|FAN-7	
